real_1,est_1,real_2,est_2,real_1∪2,est_1∪2,real_1∩2,est_1∩2,real_jaccard,est_jaccard,jaccard_error
250200, 250043, 250200, 250390, 500000, 500078, 400, 403, 8.0E-4, 8.068793771520529E-4,-0.8599221440066075
250200, 250050, 250200, 250374, 500000, 500066, 400, 396, 8.0E-4, 7.934099771866537E-4,0.8237528516682969
250200, 250048, 250200, 250374, 500000, 500060, 400, 397, 8.0E-4, 7.956665393000832E-4,0.5416825874896035
250200, 250041, 250200, 250383, 500000, 500064, 400, 401, 8.0E-4, 8.024040655139319E-4,-0.30050818924148215
250225, 250079, 250225, 250406, 500000, 500076, 450, 449, 9.0E-4, 8.990319673291784E-4,0.10755918564684698
250225, 250063, 250225, 250408, 500000, 500065, 450, 445, 9.0E-4, 8.900596519776856E-4,1.1044831135904851
250225, 250060, 250225, 250409, 500000, 500062, 450, 449, 9.0E-4, 8.990541949868738E-4,0.10508944590290802
250225, 250054, 250225, 250405, 500000, 500048, 450, 446, 9.0E-4, 8.923333505656315E-4,0.8518499371520567
250250, 250087, 250250, 250428, 500000, 500060, 500, 502, 0.001, 0.0010046975792856983,-0.46975792856983073
250250, 250101, 250250, 250437, 500000, 500083, 500, 503, 0.001, 0.0010069044879171462,-0.6904487917146207
250225, 250063, 250225, 250390, 500000, 500041, 450, 428, 9.0E-4, 8.563818429067533E-4,4.846461899249628
250250, 250092, 250250, 250427, 500000, 500065, 500, 508, 0.001, 0.0010159266734694795,-1.5926673469479493
250250, 250079, 250250, 250410, 500000, 500045, 500, 493, 0.001, 9.867430287391716E-4,1.3256971260828392
250250, 250081, 250250, 250442, 500000, 500067, 500, 512, 0.001, 0.0010249125677656006,-2.4912567765600575
300030, 299721, 300030, 300045, 600000, 600005, 60, 57, 1.0E-4, 9.582123590230067E-5,4.178764097699338
300030, 299721, 300030, 300040, 600000, 600000, 60, 59, 1.0E-4, 9.96548492624583E-5,0.3451507375417089
300030, 299717, 300030, 300049, 600000, 600005, 60, 58, 1.0E-4, 9.773766062034668E-5,2.262339379653327
300030, 299712, 300030, 300046, 600000, 599997, 60, 54, 1.0E-4, 9.007299745687515E-5,9.927002543124852
300030, 299721, 300030, 300042, 600000, 600004, 60, 57, 1.0E-4, 9.582141953683759E-5,4.178580463162413
300060, 299746, 300060, 300074, 600000, 599998, 120, 114, 2.0E-4, 1.9164430816404754E-4,4.177845917976234
300060, 299745, 300060, 300077, 600000, 600004, 120, 114, 2.0E-4, 1.9164283907367518E-4,4.178580463162413
300060, 299745, 300060, 300076, 600000, 600002, 120, 118, 2.0E-4, 1.973925025344814E-4,1.3037487327593023
300060, 299751, 300060, 300073, 600000, 600006, 120, 119, 2.0E-4, 1.993077887184126E-4,0.34610564079370637
300060, 299751, 300060, 300077, 600000, 600009, 120, 123, 2.0E-4, 2.050562659062337E-4,-2.5281329531168457
300090, 299783, 300090, 300105, 600000, 600009, 180, 183, 3.0E-4, 3.066261920093214E-4,-2.208730669773816
300090, 299772, 300090, 300111, 600000, 600004, 180, 183, 3.0E-4, 3.0662854251788026E-4,-2.209514172626763
300090, 299773, 300090, 300109, 600000, 600001, 180, 169, 3.0E-4, 2.8171605321558753E-4,6.094648928137481
300090, 299780, 300090, 300111, 600000, 600013, 180, 178, 3.0E-4, 2.970424157405651E-4,0.9858614198116263
300090, 299766, 300090, 300114, 600000, 600004, 180, 177, 3.0E-4, 2.951299721734598E-4,1.6233426088467326
300120, 299817, 300120, 300129, 600000, 600012, 240, 240, 4.0E-4, 4.0052892815392577E-4,-0.132232038481438
300120, 299806, 300120, 300137, 600000, 600004, 240, 242, 4.0E-4, 4.0436639044545464E-4,-1.0915976113636547
300120, 299807, 300120, 300135, 600000, 600002, 240, 246, 4.0E-4, 4.1011646157649537E-4,-2.5291153941238376
300120, 299803, 300120, 300150, 600000, 600010, 240, 246, 4.0E-4, 4.101117458686991E-4,-2.5279364671747726
300120, 299810, 300120, 300132, 600000, 600002, 240, 235, 4.0E-4, 3.928685730055212E-4,1.7828567486196982
300150, 299836, 300150, 300166, 600000, 599992, 300, 297, 5.0E-4, 4.963635144069989E-4,0.7272971186002286
300150, 299830, 300150, 300184, 600000, 600010, 300, 305, 5.0E-4, 5.097650672947382E-4,-1.9530134589476307
300150, 299827, 300150, 300174, 600000, 599994, 300, 300, 5.0E-4, 5.001945200911466E-4,-0.03890401822932016
300150, 299832, 300150, 300173, 600000, 600004, 300, 303, 5.0E-4, 5.059370951545025E-4,-1.1874190309004926
300150, 299836, 300150, 300160, 600000, 599989, 300, 301, 5.0E-4, 5.021148233111598E-4,-0.4229646622319616
300180, 299877, 300180, 300195, 600000, 600020, 360, 364, 6.0E-4, 6.074938292424916E-4,-1.2489715404152735
300180, 299875, 300180, 300205, 600000, 600018, 360, 371, 6.0E-4, 6.189933213878482E-4,-3.16555356464137
300180, 299875, 300180, 300194, 600000, 600004, 360, 354, 6.0E-4, 5.902599443469196E-4,1.6233426088467326
300180, 299865, 300180, 300210, 600000, 600013, 360, 364, 6.0E-4, 6.074996502565105E-4,-1.2499417094184224
300180, 299879, 300180, 300190, 600000, 600009, 360, 364, 6.0E-4, 6.075031429184681E-4,-1.2505238197446906
300210, 299909, 300210, 300215, 600000, 599997, 420, 403, 7.0E-4, 6.726728107949613E-4,3.9038841721483912
300210, 299888, 300210, 300217, 600000, 599980, 420, 401, 7.0E-4, 6.688565810504689E-4,4.44905984993301
300210, 299899, 300210, 300235, 600000, 600013, 420, 425, 7.0E-4, 7.090689924129618E-4,-1.2955703447088287
300210, 299902, 300210, 300210, 600000, 599989, 420, 404, 7.0E-4, 6.74597014524917E-4,3.6289979250118636
300210, 299910, 300210, 300232, 600000, 600024, 420, 425, 7.0E-4, 7.090581216858719E-4,-1.29401738369599
300240, 299917, 300240, 300253, 600000, 599984, 480, 479, 8.0E-4, 7.991736123222223E-4,0.10329845972222343
300240, 299926, 300240, 300246, 600000, 599980, 480, 478, 8.0E-4, 7.972617126561464E-4,0.342285917981705
300240, 299920, 300240, 300252, 600000, 599985, 480, 470, 8.0E-4, 7.838402422430479E-4,2.0199697196190116
300240, 299926, 300240, 300254, 600000, 599998, 480, 472, 8.0E-4, 7.876581065542354E-4,1.5427366807205825
300240, 299926, 300240, 300268, 600000, 600004, 480, 479, 8.0E-4, 7.991506389372255E-4,0.10617013284681823
300270, 299977, 300270, 300274, 600000, 599989, 540, 539, 9.0E-4, 8.988238631028013E-4,0.13068187746651463
300270, 299956, 300270, 300300, 600000, 600004, 540, 539, 9.0E-4, 8.988049152555365E-4,0.13278719382927318
300270, 299964, 300270, 300292, 600000, 600004, 540, 549, 9.0E-4, 9.160527707721673E-4,-1.7836411969074837
300270, 299971, 300270, 300295, 600000, 600012, 540, 543, 9.0E-4, 9.064602058220425E-4,-0.7178006468936086
300270, 299964, 300270, 300292, 600000, 600004, 540, 549, 9.0E-4, 9.160527707721673E-4,-1.7836411969074837
300300, 299992, 300300, 300325, 600000, 600001, 600, 600, 0.001, 0.0010003794542757598,-0.037945427575980864
300300, 300008, 300300, 300324, 600000, 600012, 600, 614, 0.001, 0.0010233609934650544,-2.336099346505441
300300, 299984, 300300, 300323, 600000, 599994, 600, 604, 0.001, 0.0010080548565821574,-0.8054856582157378
300300, 299993, 300300, 300321, 600000, 599996, 600, 602, 0.001, 0.0010042200238406433,-0.422002384064331
300300, 299994, 300300, 300335, 600000, 600012, 600, 609, 0.001, 0.0010156953680458404,-1.5695368045840363
350035, 349884, 350035, 350063, 700000, 700191, 70, 65, 1.0E-4, 9.407116483619858E-5,5.928835163801426
350035, 349890, 350035, 350064, 700000, 700197, 70, 68, 1.0E-4, 9.743019462521291E-5,2.569805374787092
350035, 349890, 350035, 350062, 700000, 700194, 70, 71, 1.0E-4, 1.0247003171531473E-4,-2.4700317153147227
350035, 349887, 350035, 350066, 700000, 700194, 70, 70, 1.0E-4, 1.0079019512981777E-4,-0.7901951298177646
350035, 349891, 350035, 350057, 700000, 700191, 70, 69, 1.0E-4, 9.911069152385207E-5,0.88930847614793
350070, 349930, 350070, 350101, 700000, 700200, 140, 142, 2.0E-4, 2.0325886107844785E-4,-1.6294305392239223
350070, 349933, 350070, 350103, 700000, 700204, 140, 141, 2.0E-4, 2.0157801993270653E-4,-0.7890099663532588
350070, 349917, 350070, 350101, 700000, 700180, 140, 135, 2.0E-4, 1.9318445251526156E-4,3.4077737423692236
350070, 349928, 350070, 350108, 700000, 700201, 140, 136, 2.0E-4, 1.94859407257841E-4,2.5702963710795035
350070, 349940, 350070, 350114, 700000, 700222, 140, 152, 2.0E-4, 2.1837141954860948E-4,-9.185709774304733
350105, 349968, 350105, 350131, 700000, 700198, 210, 211, 3.0E-4, 3.0236906159761734E-4,-0.7896871992057882
350105, 349966, 350105, 350130, 700000, 700195, 210, 208, 3.0E-4, 2.973305761661826E-4,0.8898079446057973
350105, 349962, 350105, 350130, 700000, 700191, 210, 212, 3.0E-4, 3.040514434884276E-4,-1.3504811628092004
350105, 349968, 350105, 350123, 700000, 700188, 210, 215, 3.0E-4, 3.0741216075472205E-4,-2.470720251574026
350105, 349955, 350105, 350136, 700000, 700191, 210, 208, 3.0E-4, 2.9733207457155627E-4,0.889308476147903
350140, 350006, 350140, 350175, 700000, 700219, 280, 296, 4.0E-4, 4.233060200163275E-4,-5.826505004081867
350140, 349997, 350140, 350158, 700000, 700188, 280, 275, 4.0E-4, 3.9308440227652983E-4,1.7288994308675476
350140, 349989, 350140, 350163, 700000, 700193, 280, 278, 4.0E-4, 3.9812193954257973E-4,0.4695151143550727
350140, 350001, 350140, 350151, 700000, 700190, 280, 271, 4.0E-4, 3.8804420680236455E-4,2.9889482994088663
350140, 350000, 350140, 350163, 700000, 700200, 280, 281, 4.0E-4, 4.014782462623887E-4,-0.36956156559717435
350175, 350039, 350175, 350206, 700000, 700214, 350, 355, 5.0E-4, 5.072987183148275E-4,-1.4597436629655047
350175, 350043, 350175, 350205, 700000, 700211, 350, 356, 5.0E-4, 5.089802253623334E-4,-1.7960450724666814
350175, 350024, 350175, 350197, 700000, 700184, 350, 354, 5.0E-4, 5.056367579444606E-4,-1.1273515888921222
350175, 350033, 350175, 350193, 700000, 700191, 350, 346, 5.0E-4, 4.955534576192604E-4,0.8893084761479138
350175, 350037, 350175, 350197, 700000, 700205, 350, 346, 5.0E-4, 4.955451332428473E-4,0.8909733514305372
350210, 350078, 350210, 350248, 700000, 700223, 420, 437, 6.0E-4, 6.248771662828376E-4,-4.146194380472938
350210, 350058, 350210, 350229, 700000, 700187, 420, 414, 6.0E-4, 5.913074445943245E-4,1.448759234279246
350210, 350072, 350210, 350229, 700000, 700201, 420, 416, 6.0E-4, 5.946571566316872E-4,0.8904738947187953
350210, 350078, 350210, 350241, 700000, 700221, 420, 436, 6.0E-4, 6.231994826268446E-4,-3.8665804378074395
350210, 350071, 350210, 350229, 700000, 700200, 420, 417, 6.0E-4, 5.963379808499916E-4,0.610336525001397
350245, 350098, 350245, 350260, 700000, 700194, 490, 499, 7.0E-4, 7.139305488362092E-4,-1.9900784051727463
350245, 350099, 350245, 350254, 700000, 700193, 490, 491, 7.0E-4, 7.021728722734107E-4,-0.3104103247729523
350245, 350117, 350245, 350273, 700000, 700225, 490, 503, 7.0E-4, 7.189434890260331E-4,-2.7062127180047284
350245, 350096, 350245, 350277, 700000, 700209, 490, 489, 7.0E-4, 6.987991070153719E-4,0.17155614066115885
350245, 350111, 350245, 350273, 700000, 700218, 490, 499, 7.0E-4, 7.139101615452712E-4,-1.9871659350387427
350280, 350143, 350280, 350286, 700000, 700201, 560, 557, 8.0E-4, 7.96235853794971E-4,0.47051827562863174
350280, 350131, 350280, 350311, 700000, 700218, 560, 584, 8.0E-4, 8.34854941854117E-4,-4.356867731764626
350280, 350143, 350280, 350296, 700000, 700216, 560, 566, 8.0E-4, 8.09659472679872E-4,-1.207434084983999
350280, 350124, 350280, 350307, 700000, 700208, 560, 553, 8.0E-4, 7.911897410743383E-4,1.1012823657077215
350280, 350141, 350280, 350298, 700000, 700214, 560, 562, 8.0E-4, 8.029430044850582E-4,-0.3678755606322751
350315, 350171, 350315, 350375, 700000, 700253, 630, 637, 9.0E-4, 9.104071972560125E-4,-1.1563552506680623
350315, 350168, 350315, 350362, 700000, 700225, 630, 629, 9.0E-4, 8.986793612825414E-4,0.14673763527317288
350315, 350183, 350315, 350335, 700000, 700223, 630, 618, 9.0E-4, 8.835628749053026E-4,1.8263472327441568
350315, 350175, 350315, 350345, 700000, 700216, 630, 626, 9.0E-4, 8.953288359717258E-4,0.519018225363798
350315, 350169, 350315, 350351, 700000, 700225, 630, 625, 9.0E-4, 8.93640037761331E-4,0.7066624709632228
350350, 350214, 350350, 350382, 700000, 700235, 700, 719, 0.001, 0.0010280099105530593,-2.800991055305923
350350, 350218, 350350, 350376, 700000, 700225, 700, 697, 0.001, 9.961062826926114E-4,0.38937173073886555
350350, 350180, 350350, 350378, 700000, 700187, 700, 668, 0.001, 9.541551946862963E-4,4.584480531370371
350350, 350210, 350350, 350371, 700000, 700221, 700, 710, 0.001, 0.0010145889151121675,-1.4588915112167524
350350, 350219, 350350, 350404, 700000, 700251, 700, 736, 0.001, 0.0010515052818823624,-5.150528188236237
400040, 400035, 400040, 400270, 800000, 800103, 80, 75, 1.0E-4, 9.471305702177047E-5,5.2869429782295345
400040, 400034, 400040, 400270, 800000, 800107, 80, 75, 1.0E-4, 9.471262985402227E-5,5.28737014597773
400040, 400030, 400040, 400271, 800000, 800101, 80, 74, 1.0E-4, 9.320981529422731E-5,6.790184705772698
400040, 400035, 400040, 400264, 800000, 800092, 80, 78, 1.0E-4, 9.772084911900896E-5,2.279150880991047
400040, 400035, 400040, 400267, 800000, 800101, 80, 69, 1.0E-4, 8.7196278823632E-5,12.803721176368006
400080, 400079, 400080, 400301, 800000, 800100, 160, 161, 2.0E-4, 2.014537746273481E-4,-0.7268873136740398
400080, 400076, 400080, 400298, 800000, 800089, 160, 161, 2.0E-4, 2.0145589468968276E-4,-0.7279473448413757
400080, 400076, 400080, 400317, 800000, 800116, 160, 172, 2.0E-4, 2.1498069683813006E-4,-7.490348419065027
400080, 400070, 400080, 400311, 800000, 800103, 160, 161, 2.0E-4, 2.014531689034483E-4,-0.7265844517241518
400080, 400082, 400080, 400315, 800000, 800116, 160, 165, 2.0E-4, 2.0746388925637726E-4,-3.731944628188627
400120, 400125, 400120, 400338, 800000, 800103, 240, 240, 3.0E-4, 3.0067637149768406E-4,-0.22545716589469594
400120, 400113, 400120, 400339, 800000, 800086, 240, 241, 3.0E-4, 3.021847506449615E-4,-0.7282502149871727
400120, 400108, 400120, 400340, 800000, 800086, 240, 248, 3.0E-4, 3.1120519096272155E-4,-3.7350636542405247
400120, 400108, 400120, 400349, 800000, 800091, 240, 246, 3.0E-4, 3.081969874872023E-4,-2.732329162400778
400120, 400104, 400120, 400352, 800000, 800097, 240, 236, 3.0E-4, 2.961680069396524E-4,1.2773310201158627
400160, 400155, 400160, 400380, 800000, 800086, 320, 318, 4.0E-4, 3.9840278070106864E-4,0.39930482473284556
400160, 400140, 400160, 400380, 800000, 800078, 320, 306, 4.0E-4, 3.833721716905961E-4,4.1569570773509845
400160, 400131, 400160, 400389, 800000, 800075, 320, 316, 4.0E-4, 3.9540072284664464E-4,1.1498192883388436
400160, 400145, 400160, 400373, 800000, 800075, 320, 317, 4.0E-4, 3.9690414764834294E-4,0.7739630879142697
400160, 400162, 400160, 400378, 800000, 800092, 320, 331, 4.0E-4, 4.149377593360996E-4,-3.7344398340248888
400200, 400197, 400200, 400419, 800000, 800094, 400, 401, 5.0E-4, 5.021340697966357E-4,-0.4268139593271384
400200, 400183, 400200, 400418, 800000, 800078, 400, 390, 5.0E-4, 4.886115913703676E-4,2.277681725926478
400200, 400173, 400200, 400439, 800000, 800081, 400, 396, 5.0E-4, 4.961272010006735E-4,0.7745597998652957
400200, 400185, 400200, 400418, 800000, 800082, 400, 387, 5.0E-4, 4.840991471135213E-4,3.1801705772957467
400200, 400183, 400200, 400433, 800000, 800097, 400, 396, 5.0E-4, 4.96118996396372E-4,0.7762007207255975
400240, 400220, 400240, 400455, 800000, 800062, 480, 473, 6.0E-4, 5.923573869522009E-4,1.273768841299838
400240, 400220, 400240, 400464, 800000, 800078, 480, 464, 6.0E-4, 5.803202285198828E-4,3.279961913352865
400240, 400221, 400240, 400459, 800000, 800067, 480, 475, 6.0E-4, 5.938572607694886E-4,1.023789871751888
400240, 400235, 400240, 400465, 800000, 800092, 480, 475, 6.0E-4, 5.938420831078237E-4,1.0263194820293735
400240, 400240, 400240, 400473, 800000, 800107, 480, 487, 6.0E-4, 6.08866906204429E-4,-1.4778177007381748
400280, 400264, 400280, 400477, 800000, 800050, 560, 549, 7.0E-4, 6.870826949879047E-4,1.8453292874421883
400280, 400282, 400280, 400490, 800000, 800075, 560, 560, 7.0E-4, 7.005959575913932E-4,-0.08513679877045148
400280, 400263, 400280, 400506, 800000, 800076, 560, 553, 7.0E-4, 6.915743690511449E-4,1.2036615641221524
400280, 400278, 400280, 400487, 800000, 800085, 560, 561, 7.0E-4, 7.020919935954778E-4,-0.29885622792539657
400280, 400271, 400280, 400511, 800000, 800091, 560, 565, 7.0E-4, 7.065979713121223E-4,-0.9425673303031883
400320, 400324, 400320, 400514, 800000, 800073, 640, 627, 8.0E-4, 7.847889263576322E-4,1.9013842052959764
400320, 400290, 400320, 400525, 800000, 800048, 640, 630, 8.0E-4, 7.878159156856554E-4,1.5230105392930766
400320, 400303, 400320, 400537, 800000, 800082, 640, 641, 8.0E-4, 8.013193956879094E-4,-0.1649244609886705
400320, 400315, 400320, 400534, 800000, 800073, 640, 644, 8.0E-4, 8.058369052254614E-4,-0.7296131531826723
400320, 400300, 400320, 400531, 800000, 800062, 640, 625, 8.0E-4, 7.817914751653414E-4,2.276065604332327
400360, 400346, 400360, 400562, 800000, 800066, 720, 721, 9.0E-4, 9.020630181224461E-4,-0.22922423582734444
400360, 400356, 400360, 400564, 800000, 800078, 720, 720, 9.0E-4, 9.00548748402616E-4,-0.06097204473510942
400360, 400340, 400360, 400575, 800000, 800082, 720, 738, 9.0E-4, 9.23095889216466E-4,-2.5662099129406637
400360, 400350, 400360, 400580, 800000, 800092, 720, 732, 9.0E-4, 9.155691863611762E-4,-1.7299095956862527
400360, 400363, 400360, 400576, 800000, 800104, 720, 727, 9.0E-4, 9.095446563875592E-4,-1.0605173763954685
400400, 400390, 400400, 400623, 800000, 800103, 800, 809, 0.001, 0.0010117759900897067,-1.1775990089706727
400400, 400395, 400400, 400619, 800000, 800100, 800, 814, 0.001, 0.0010177925777814527,-1.7792577781452654
400400, 400375, 400400, 400622, 800000, 800081, 800, 810, 0.001, 0.0010133022226498606,-1.3302222649860547
400400, 400392, 400400, 400616, 800000, 800094, 800, 790, 0.001, 9.877307899891906E-4,1.2269210010809388
400400, 400380, 400400, 400637, 800000, 800100, 800, 813, 0.001, 0.0010162891914036367,-1.6289191403636707
450045, 450136, 450045, 449972, 900000, 900141, 90, 93, 1.0E-4, 1.0384329500240479E-4,-3.8432950024047847
450045, 450130, 450045, 449978, 900000, 900144, 90, 94, 1.0E-4, 1.0520936663961282E-4,-5.209366639612818
450045, 450136, 450045, 449967, 900000, 900135, 90, 82, 1.0E-4, 9.154656304142276E-5,8.453436958577239
450045, 450133, 450045, 449975, 900000, 900143, 90, 95, 1.0E-4, 1.0657586767103035E-4,-6.575867671030344
450045, 450136, 450045, 449973, 900000, 900146, 90, 98, 1.0E-4, 1.0930828351836038E-4,-9.308283518360373
450090, 450171, 450090, 450016, 900000, 900146, 180, 177, 2.0E-4, 1.9675491033304868E-4,1.6225448334756636
450090, 450158, 450090, 450009, 900000, 900124, 180, 177, 2.0E-4, 1.9675867411981236E-4,1.6206629400938268
450090, 450176, 450090, 450015, 900000, 900149, 180, 177, 2.0E-4, 1.9675437266097992E-4,1.6228136695100437
450090, 450181, 450090, 450004, 900000, 900138, 180, 174, 2.0E-4, 1.9402352876877042E-4,2.988235615614793
450090, 450167, 450090, 450006, 900000, 900130, 180, 178, 2.0E-4, 1.9812397095092673E-4,0.9380145245366401
450135, 450224, 450135, 450063, 900000, 900150, 270, 274, 3.0E-4, 3.0469559134172635E-4,-1.5651971139087937
450135, 450221, 450135, 450072, 900000, 900146, 270, 274, 3.0E-4, 3.0469684030742957E-4,-1.5656134358098646
450135, 450222, 450135, 450056, 900000, 900133, 270, 274, 3.0E-4, 3.047001709326968E-4,-1.5667236442322743
450135, 450221, 450135, 450040, 900000, 900123, 270, 263, 3.0E-4, 2.924056513540841E-4,2.5314495486386286
450135, 450213, 450135, 450062, 900000, 900130, 270, 260, 3.0E-4, 2.8967090925238943E-4,3.4430302492035154
450180, 450264, 450180, 450113, 900000, 900147, 360, 357, 4.0E-4, 3.976083380244741E-4,0.5979154938814767
450180, 450280, 450180, 450104, 900000, 900152, 360, 362, 4.0E-4, 4.030720925180255E-4,-0.7680231295063703
450180, 450267, 450180, 450104, 900000, 900146, 360, 362, 4.0E-4, 4.030742954739539E-4,-0.7685738684884722
450180, 450262, 450180, 450103, 900000, 900129, 360, 368, 4.0E-4, 4.0991222412907317E-4,-2.478056032268288
450180, 450273, 450180, 450104, 900000, 900144, 360, 367, 4.0E-4, 4.0854026786031475E-4,-2.1350669650786838
450225, 450301, 450225, 450179, 900000, 900144, 450, 467, 5.0E-4, 5.192150561435439E-4,-3.8430112287087717
450225, 450331, 450225, 450149, 900000, 900138, 450, 443, 5.0E-4, 4.932569991938459E-4,1.3486001612308214
450225, 450309, 450225, 450146, 900000, 900121, 450, 437, 5.0E-4, 4.8643249587693806E-4,2.7135008246123906
450225, 450301, 450225, 450159, 900000, 900121, 450, 452, 5.0E-4, 5.028290968615539E-4,-0.5658193723107833
450225, 450311, 450225, 450160, 900000, 900129, 450, 430, 5.0E-4, 4.7823092815058537E-4,4.353814369882929
450270, 450346, 450270, 450200, 900000, 900133, 540, 544, 6.0E-4, 6.053012364268371E-4,-0.8835394044728638
450270, 450336, 450270, 450208, 900000, 900130, 540, 532, 6.0E-4, 5.916391684258709E-4,1.3934719290215016
